Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	diversification	extant_mrca	extinction_rate	speciation_rate	turnover
5604	0	-5876.853	-5863.806	-13.04699	1.850552	-0.1619578	1.862968	0.2504913	0.08853355	2.829338
5605	1	-5876.486	-5863.845	-12.64048	1.845376	-0.0996984	1.88048	0.1884114	0.08871302	2.123831
5606	0	-5873.234	-5861.408	-11.82647	1.850552	-0.08456699	1.852582	0.128854	0.04428698	2.909523
5607	1	-5876.306	-5862.579	-13.72673	1.850766	0.02526478	1.863112	0.2013678	0.2266326	0.888521
5608	0	-5874.931	-5862.997	-11.93334	1.850552	0.1419942	1.868367	0.0207078	0.162702	0.1272744
5609	1	-5874.114	-5861.6	-12.51414	1.850766	-0.1715226	1.863729	0.2195614	0.04803883	4.570499
5610	0	-5874.513	-5862.5	-12.01328	1.850552	0.04599036	1.860485	0.07498954	0.1209799	0.6198512
5611	1	-5874.496	-5860.622	-13.87384	1.850766	0.2889696	1.86025	0.08255894	0.3715286	0.2222142
5612	0	-5875.284	-5861.514	-13.77057	1.850552	0.4185064	1.856878	0.01388501	0.4323914	0.03211213
5613	1	-5878.27	-5863.971	-14.29881	1.850766	-0.2943352	1.8727	0.3996857	0.1053505	3.793866
5614	0	-5871.763	-5859.784	-11.97912	1.844957	0.08714999	1.849377	0.05441034	0.1415603	0.3843615
5615	1	-5879.04	-5864.787	-14.2535	1.847157	-0.2566652	1.848724	0.3810167	0.1243514	3.064031
5616	0	-5873.244	-5861.004	-12.24064	1.844957	-0.07546059	1.849463	0.1539701	0.07850954	1.961165
5617	1	-5872.308	-5860.56	-11.74853	1.847157	0.03786993	1.855302	0.0614435	0.09931343	0.6186827
5618	0	-5873.873	-5860.704	-13.16924	1.84309	-0.2342045	1.846388	0.2987574	0.06455291	4.628101
5619	1	-5874.889	-5860.509	-14.37956	1.847157	0.5204045	1.857211	0.005038523	0.525443	0.009589096
5620	0	-5876.843	-5864.32	-12.52272	1.84309	-0.2475825	1.859422	0.2599514	0.01236886	21.0166
5621	1	-5873.328	-5860.462	-12.8659	1.847157	0.2191933	1.857762	0.04961118	0.2688044	0.1845623
5622	0	-5878.055	-5865.182	-12.87269	1.84309	0.1339212	1.857077	0.09162705	0.2255482	0.4062415
5623	1	-5872.889	-5861.228	-11.66138	1.841712	0.0506157	1.846493	0.05076389	0.1013796	0.5007309
5624	0	-5879.186	-5859.017	-20.16862	1.84309	-0.1780641	1.843344	0.7016291	0.523565	1.340099
5625	1	-5874.74	-5863.246	-11.49346	1.841712	0.01171104	1.858074	0.05578457	0.06749561	0.8264919
5626	0	-5874.397	-5862.015	-12.38137	1.84309	-0.1205146	1.863822	0.1839987	0.06348405	2.898345
5627	1	-5873.187	-5861.562	-11.62541	1.841712	0.1038712	1.842219	0.02291127	0.1267825	0.1807132
5628	0	-5872.23	-5860.895	-11.33433	1.84309	-0.03713172	1.84387	0.07181144	0.03467972	2.070704
5629	1	-5875.85	-5864.717	-11.1334	1.841712	-0.05955228	1.845968	0.06790428	0.008352001	8.130301
5630	0	-5873.209	-5860.38	-12.82937	1.84309	0.01288821	1.845966	0.1506813	0.1635695	0.9212066
5631	1	-5873.751	-5860.02	-13.73144	1.841712	0.2725545	1.843928	0.08336543	0.3559199	0.2342252
5632	0	-5871.436	-5860.252	-11.18414	1.84309	-0.01549334	1.848713	0.04876039	0.03326705	1.465726
5633	1	-5872.596	-5860.103	-12.49285	1.841712	-0.1860315	1.850581	0.2278264	0.04179488	5.45106
5634	0	-5877.203	-5863.515	-13.6884	1.84309	-0.08099327	1.855838	0.2530266	0.1720334	1.4708
5635	1	-5872.142	-5861.017	-11.12483	1.841712	0.02703348	1.868411	0.01885228	0.04588576	0.4108526
5636	0	-5870.768	-5859.187	-11.58099	1.84309	0.07142572	1.84701	0.03457462	0.1060003	0.3261746
5637	1	-5871.281	-5859.286	-11.99531	1.841712	0.02468505	1.844315	0.08761441	0.1122995	0.7801855
5638	0	-5876.37	-5864.213	-12.15773	1.84309	-0.1711215	1.861776	0.1945148	0.02339333	8.314969
5639	1	-5872.489	-5860.755	-11.73345	1.841712	-0.02746484	1.851355	0.09408512	0.06662028	1.41226
5640	0	-5872.934	-5861.278	-11.65538	1.84309	0.0327971	1.846108	0.05900386	0.09180096	0.6427368
5641	1	-5872.496	-5860.698	-11.79833	1.847877	0.07656911	1.851686	0.04682818	0.1233973	0.3794912
5642	0	-5873.745	-5861.778	-11.9669	1.84309	-0.01554429	1.851023	0.1043173	0.08877303	1.175102
5643	1	-5875.517	-5862.347	-13.16994	1.847877	0.05389058	1.850554	0.1524329	0.2063235	0.7388054
5644	0	-5876.165	-5859.947	-16.21809	1.84309	-0.4565503	1.844267	0.6077657	0.1512154	4.019206
5645	1	-5877.878	-5864.758	-13.11984	1.847877	0.1367142	1.858393	0.1063798	0.243094	0.4376076
5646	0	-5872.821	-5860.544	-12.27675	1.84309	-0.08857073	1.857475	0.1617031	0.07313238	2.211101
5647	1	-5871.23	-5858.236	-12.99363	1.841394	-0.04539683	1.843814	0.1913545	0.1459576	1.311027
5648	0	-5872.69	-5860.778	-11.91208	1.84309	0.1152406	1.8497	0.03599382	0.1512344	0.2380002
5649	1	-5876.75	-5863.519	-13.23048	1.841394	-0.0659962	1.854213	0.2164755	0.1504793	1.438573
5650	0	-5872.528	-5860.924	-11.60404	1.84309	0.13737	1.850004	0.003458867	0.1408289	0.02456078
5651	1	-5869.565	-5858.637	-10.9282	1.841394	0.02060278	1.843592	0.01308098	0.03368376	0.3883469
5652	0	-5871.892	-5860.265	-11.62647	1.84309	-0.07456458	1.851389	0.1100182	0.03545359	3.10316
5653	1	-5870.889	-5859.377	-11.51206	1.841394	-0.02302339	1.846697	0.07680523	0.05378183	1.428089
5654	0	-5871.807	-5859.135	-12.67244	1.841175	0.04381839	1.842161	0.125215	0.1690334	0.7407708
5655	1	-5871.489	-5860.16	-11.32887	1.841394	-0.03487936	1.842654	0.07044653	0.03556716	1.980662
5656	0	-5870.657	-5859.884	-10.77295	1.841175	-0.01368971	1.846386	0.0179493	0.004259597	4.21385
5657	1	-5877.623	-5862.715	-14.90786	1.844457	-0.489372	1.853611	0.543527	0.05415497	10.03651
5658	0	-5873.643	-5860.505	-13.13787	1.841175	-0.09822562	1.84778	0.2270556	0.12883	1.762444
5659	1	-5869.853	-5858.603	-11.25006	1.841679	0.04657223	1.842565	0.02415514	0.07072737	0.3415247
5660	0	-5872.102	-5860.716	-11.38662	1.841175	-0.08563509	1.857691	0.0971006	0.01146551	8.468929
5661	1	-5874.008	-5861.323	-12.6846	1.841679	-0.04577628	1.850793	0.1696431	0.1238668	1.36956
5662	0	-5873.587	-5861.459	-12.12772	1.841175	0.03620471	1.858436	0.08849113	0.1246958	0.7096559
5663	1	-5874.308	-5862.4	-11.90739	1.841679	-0.1646297	1.842331	0.1778183	0.01318854	13.48278
5664	0	-5874.332	-5863.047	-11.28506	1.841175	-0.08267187	1.880134	0.08338772	0.0007158479	116.488
5665	1	-5874.069	-5862.249	-11.81971	1.841679	0.08491073	1.85052	0.04428349	0.1291942	0.3427668
5666	0	-5873.391	-5862.155	-11.23634	1.841175	-0.06740551	1.855636	0.07733336	0.009927858	7.789532
5667	1	-5875.139	-5862.63	-12.50935	1.841679	0.2281028	1.873056	0.01875139	0.2468542	0.07596141
5668	0	-5870.646	-5859.503	-11.14241	1.841175	0.06553682	1.84993	0.005245277	0.0707821	0.07410457
5669	1	-5872.19	-5860.53	-11.65974	1.841679	-0.04033922	1.844629	0.09645445	0.05611523	1.718864
5670	0	-5871.639	-5860.416	-11.22292	1.841175	0.01394557	1.857177	0.03511736	0.04906293	0.7157616
5671	1	-5874.051	-5861.228	-12.8231	1.841679	0.1713452	1.842278	0.07241935	0.2437645	0.2970873
5672	0	-5870.794	-5859.967	-10.82736	1.841175	0.01431446	1.854707	0.006062364	0.02037682	0.2975127
5673	1	-5873.796	-5860.55	-13.24556	1.841679	0.3048576	1.849047	0.03545724	0.3403148	0.1041895
5674	0	-5873.319	-5861.712	-11.60751	1.841175	-0.06261494	1.866048	0.09966033	0.03704539	2.690222
5675	1	-5879.929	-5863.7	-16.22889	1.841679	0.004880148	1.875017	0.3699992	0.3748794	0.9869821
5676	0	-5871.341	-5859.341	-12.00025	1.841175	0.204279	1.844867	8.858658e-05	0.2043676	0.0004334668
5677	1	-5877.037	-5865.295	-11.74239	1.853367	-0.03737367	1.868999	0.09582647	0.05845279	1.639382
5678	0	-5875.133	-5859.728	-15.40509	1.841175	-0.5326383	1.845062	0.5979592	0.06532089	9.15418
5679	1	-5873.143	-5861.814	-11.32895	1.844094	0.02922172	1.860485	0.03448769	0.06370941	0.5413281
5680	0	-5872.215	-5859.612	-12.6029	1.841175	-0.1442208	1.846263	0.2145297	0.07030892	3.051245
5681	1	-5872.803	-5861.773	-11.02938	1.844094	0.02163582	1.847128	0.01918611	0.04082193	0.4699952
5682	0	-5871.018	-5859.703	-11.31445	1.841175	0.08835066	1.847295	0.007157451	0.09550811	0.07494077
5683	1	-5870.401	-5859.408	-10.99323	1.844094	0.05134157	1.846931	0.001867947	0.05320952	0.0351055
5684	0	-5872.035	-5860.076	-11.95961	1.841175	-0.1855807	1.849284	0.1908311	0.005250401	36.34601
5685	1	-5873.058	-5860.138	-12.92	1.844094	-0.2045275	1.852318	0.2658294	0.06130193	4.336395
5686	0	-5875.481	-5863.96	-11.52054	1.841945	-0.05935556	1.846132	0.0956621	0.03630654	2.634845
5687	1	-5873.675	-5859.6	-14.07515	1.844094	-0.2911557	1.853432	0.3866024	0.09544663	4.050456
5688	0	-5873.936	-5861.766	-12.17043	1.841945	-0.1064211	1.849816	0.164762	0.05834091	2.824125
5689	1	-5873.632	-5861.378	-12.2541	1.844094	-0.04701997	1.870473	0.1367161	0.08969617	1.524214
5690	0	-5872.332	-5859.552	-12.77934	1.841945	-0.04029963	1.84332	0.1741065	0.1338068	1.301178
5691	1	-5875.885	-5863.491	-12.39381	1.844094	0.1758159	1.844664	0.04073604	0.2165519	0.1881121
5692	0	-5873.59	-5861.051	-12.53858	1.840646	0.1300588	1.860448	0.07028943	0.2003482	0.3508363
5693	1	-5873.66	-5861.709	-11.95081	1.844094	0.1802121	1.852981	0.006436194	0.1866482	0.03448301
5694	0	-5872.347	-5859.822	-12.5246	1.840646	-0.1729013	1.851282	0.2229678	0.05006644	4.453438
5695	1	-5872.479	-5860.313	-12.16613	1.844094	0.1601255	1.855456	0.03078245	0.1909079	0.1612424
5696	0	-5873.153	-5860.193	-12.95991	1.840646	-0.1263993	1.849182	0.2287836	0.1023843	2.234558
5697	1	-5870.425	-5858.534	-11.89084	1.844094	0.0006526654	1.845046	0.09214659	0.09279925	0.9929669
5698	0	-5873.208	-5861.814	-11.39339	1.840646	0.109827	1.850671	0.001520909	0.1113479	0.01365907
5699	1	-5871.142	-5858.823	-12.31985	1.844094	0.001709465	1.847783	0.1209369	0.1226463	0.9860618
5700	0	-5873.769	-5861.402	-12.36703	1.850306	-0.1823889	1.852123	0.2167072	0.03431829	6.314627
5701	1	-5871.649	-5859.915	-11.73469	1.844094	0.1497224	1.856864	0.005384799	0.1551072	0.03471663
5702	0	-5873.594	-5862.328	-11.26623	1.845466	-0.00187854	1.860811	0.04530549	0.04342695	1.043257
5703	1	-5873.334	-5859.762	-13.57203	1.844094	0.210415	1.849476	0.1021914	0.3126064	0.3269012
5704	0	-5875.412	-5861.557	-13.85557	1.845466	0.08921279	1.852859	0.1794004	0.2686132	0.6678763
5705	1	-5873.685	-5861.305	-12.37936	1.844094	-0.1744052	1.850027	0.2142692	0.03986402	5.375003
5706	0	-5875.088	-5860.416	-14.67162	1.845466	0.3863771	1.847454	0.08829031	0.4746674	0.1860046
5707	1	-5871.805	-5860.297	-11.50794	1.844094	0.01886453	1.851903	0.05445711	0.07332164	0.7427154
5708	0	-5875.309	-5861.778	-13.53154	1.845466	0.1091364	1.848293	0.1490194	0.2581559	0.5772459
5709	1	-5871.41	-5859.722	-11.68776	1.844094	0.02116377	1.852454	0.06614153	0.0873053	0.757589
5710	0	-5872.992	-5861.172	-11.82069	1.845466	-0.05518339	1.85289	0.1136709	0.05848746	1.943508
5711	1	-5876.028	-5861.703	-14.32532	1.844094	0.3152919	1.866505	0.09801411	0.413306	0.2371466
5712	0	-5876.086	-5862.696	-13.39018	1.845466	-0.2212416	1.868456	0.3034478	0.08220615	3.691303
5713	1	-5875.347	-5860.925	-14.42214	1.844094	0.02583105	1.846751	0.2485078	0.2743388	0.9058425
5714	0	-5874.734	-5861.7	-13.03433	1.845466	-0.0771522	1.853513	0.2083618	0.1312096	1.588007
5715	1	-5871.872	-5860.209	-11.66337	1.844094	-0.08052559	1.846333	0.1167732	0.0362476	3.221543
5716	0	-5873.125	-5861.002	-12.1231	1.845466	0.1402426	1.846127	0.03940302	0.1796456	0.2193375
5717	1	-5874.259	-5860.541	-13.71825	1.846601	-0.3740367	1.849103	0.4071108	0.03307403	12.30908
5718	0	-5878.331	-5862.33	-16.00034	1.845466	0.2734968	1.849199	0.225269	0.4987657	0.4516528
5719	1	-5872.479	-5861.108	-11.37109	1.853623	0.05625026	1.860828	0.02412203	0.08037229	0.3001287
5720	0	-5874.309	-5860.454	-13.85482	1.845466	-0.08523238	1.852417	0.2664801	0.1812477	1.470253
5721	1	-5875.267	-5861.916	-13.35053	1.853623	0.1098512	1.858513	0.1354482	0.2452994	0.5521748
5722	0	-5874.366	-5861.403	-12.96345	1.845466	0.1779225	1.856809	0.07597059	0.2538931	0.2992227
5723	1	-5874.258	-5862.243	-12.01489	1.853623	0.005718203	1.860898	0.09533342	0.1010516	0.943413
5724	0	-5872.767	-5860.374	-12.39279	1.845466	-0.1999193	1.848925	0.2281577	0.02823837	8.079705
5725	1	-5869.882	-5858.995	-10.8874	1.841403	0.004320039	1.84402	0.01809186	0.0224119	0.8072435
5726	0	-5872.435	-5859.581	-12.85448	1.845466	-0.2387426	1.848514	0.2795623	0.04081969	6.848712
5727	1	-5875.156	-5859.307	-15.84969	1.841403	0.420613	1.847905	0.1462459	0.5668589	0.2579934
5728	0	-5871.341	-5859.389	-11.95217	1.845466	-0.1881033	1.846727	0.1919597	0.003856417	49.77669
5729	1	-5875.468	-5861.496	-13.9729	1.841403	0.3207394	1.850986	0.07546241	0.3962018	0.1904646
5730	0	-5875.189	-5861.551	-13.63788	1.845466	-0.1283177	1.856856	0.2733821	0.1450644	1.884557
5731	1	-5872.748	-5861.6	-11.14822	1.841403	-0.06832231	1.844658	0.07374567	0.005423366	13.59777
5732	0	-5876.233	-5864.787	-11.44569	1.845466	-0.04780389	1.85378	0.08286617	0.03506228	2.363399
5733	1	-5871.733	-5860.849	-10.88382	1.841403	-0.03302944	1.857205	0.03347071	0.0004412618	75.85225
5734	0	-5871.299	-5860.226	-11.07272	1.845466	0.01306274	1.849079	0.02622634	0.03928908	0.6675223
5735	1	-5873.152	-5861.514	-11.63796	1.841403	0.07921768	1.858405	0.03270448	0.1119222	0.2922073
5736	0	-5875.931	-5863.669	-12.26138	1.845466	0.05957914	1.878885	0.08217283	0.141752	0.5796945
5737	1	-5875.311	-5862.096	-13.21497	1.841403	0.2853023	1.854666	0.04213466	0.3274369	0.1286802
5738	0	-5874.576	-5860.501	-14.07411	1.845466	0.03848319	1.847821	0.2191945	0.2576777	0.8506538
5739	1	-5873.068	-5860.635	-12.43395	1.841403	-0.1185814	1.846816	0.1900724	0.071491	2.658689
5740	0	-5870.285	-5859.463	-10.82144	1.845466	-0.001909963	1.845535	0.01585695	0.01394698	1.136945
5741	1	-5878.992	-5863.65	-15.34197	1.841403	-0.6434819	1.85123	0.6524967	0.00901477	72.38085
5742	0	-5874.924	-5861.872	-13.05162	1.845466	-0.1142746	1.855257	0.2278511	0.1135765	2.006146
5743	1	-5872.625	-5860.972	-11.65311	1.841403	-0.1371858	1.852112	0.143987	0.006801207	21.17079
5744	0	-5874.567	-5861.428	-13.13873	1.845466	-0.1371081	1.85346	0.2453499	0.1082418	2.266684
5745	1	-5876.591	-5862.492	-14.0992	1.841403	-0.4565735	1.852081	0.4754681	0.01889454	25.16431
5746	0	-5876.484	-5861.175	-15.30945	1.845466	0.002728003	1.85727	0.3151432	0.3178712	0.9914179
5747	1	-5876.613	-5865.713	-10.9	1.841403	0.02962914	1.856939	0.003387278	0.03301642	0.1025937
5748	0	-5872.765	-5861.128	-11.63744	1.845466	-0.01561116	1.855128	0.08009149	0.06448034	1.242107
5749	1	-5872.001	-5860.9	-11.10132	1.841403	-0.01573136	1.85912	0.04050205	0.02477069	1.635079
5750	0	-5873.56	-5861.14	-12.42074	1.845466	0.05524086	1.852848	0.1000283	0.1552691	0.6442251
5751	1	-5873.182	-5861.677	-11.50507	1.841403	-0.06207989	1.853558	0.09450314	0.03242325	2.914672
5752	0	-5875.113	-5862.823	-12.29011	1.846014	-0.1068873	1.863078	0.1707094	0.06382209	2.67477
5753	1	-5874.789	-5862.922	-11.86762	1.841403	0.09301629	1.852205	0.04312865	0.1361449	0.3167848
5754	0	-5878.177	-5865.946	-12.23128	1.846014	-0.0545609	1.847524	0.14327	0.08870911	1.615054
5755	1	-5874.564	-5862.228	-12.33557	1.841403	-0.1500896	1.862004	0.1962766	0.04618705	4.249603
5756	0	-5872.482	-5859.94	-12.54119	1.846014	0.09683281	1.848791	0.08890499	0.1857378	0.4786586
5757	1	-5876.112	-5862.98	-13.13241	1.841403	-0.1006977	1.853409	0.2268057	0.126108	1.798503
5758	0	-5873.059	-5859.2	-13.8593	1.846014	-0.1702217	1.847559	0.3108876	0.140666	2.210113
5759	1	-5873.368	-5860.731	-12.63726	1.841403	0.1674057	1.852033	0.06020479	0.2276105	0.2645079
5760	0	-5872.689	-5859.239	-13.44983	1.846014	-0.06144693	1.847759	0.2286864	0.1672394	1.367419
5761	1	-5874.76	-5862.655	-12.10545	1.841403	0.1380382	1.847288	0.03875576	0.1767939	0.2192143
5762	0	-5873.312	-5860.266	-13.04671	1.846014	0.08053938	1.85278	0.1302302	0.2107696	0.6178794
5763	1	-5875.466	-5863.715	-11.75115	1.841403	0.07958783	1.871337	0.03785789	0.1174457	0.3223437
5764	0	-5871.913	-5860.18	-11.73334	1.846014	0.09270094	1.847254	0.03486183	0.1275628	0.2732916
5765	1	-5874.169	-5859.628	-14.541	1.841403	0.2742353	1.841644	0.1346196	0.4088549	0.3292601
5766	0	-5876.383	-5862.211	-14.17236	1.846014	-0.1947536	1.847433	0.3441263	0.1493727	2.30381
5767	1	-5869.889	-5858.949	-10.94059	1.841403	-0.01528284	1.84465	0.03170684	0.016424	1.930519
5768	0	-5876.824	-5864.15	-12.67405	1.846014	-0.1423431	1.867393	0.2145282	0.07218512	2.971918
5769	1	-5871.941	-5859.066	-12.87462	1.841403	0.2691347	1.849076	0.02788276	0.2970175	0.09387582
5770	0	-5875.79	-5862.485	-13.30566	1.852723	0.01194637	1.857375	0.1806152	0.1925616	0.9379608
5771	1	-5871.758	-5860.991	-10.76628	1.841403	0.005973987	1.8477	0.00730233	0.01327632	0.5500268
5772	0	-5873.624	-5862.457	-11.16658	1.852723	-0.001043936	1.856328	0.0385395	0.03749556	1.027842
5773	1	-5871.76	-5858.556	-13.20477	1.841403	-0.2326015	1.846703	0.300292	0.06769051	4.43625
5774	0	-5875.638	-5863.616	-12.02254	1.852723	-0.08149399	1.872627	0.1371667	0.05567272	2.463805
5775	1	-5875.708	-5858.69	-17.0182	1.841403	-0.6491693	1.846666	0.7568859	0.1077167	7.026637
5776	0	-5880.14	-5865.482	-14.65733	1.852723	-0.1219063	1.854831	0.3368228	0.2149166	1.567226
5777	1	-5872.526	-5858.785	-13.7405	1.841403	0.08561034	1.849852	0.1744207	0.2600311	0.6707688
5778	0	-5872.813	-5861.513	-11.3003	1.855501	0.07431967	1.859942	0.01013479	0.08445446	0.120003
5779	1	-5871.517	-5860.474	-11.04319	1.841403	-0.0526524	1.856114	0.05553822	0.002885818	19.24522
5780	0	-5877.756	-5863.472	-14.2843	1.855501	-0.2216762	1.871495	0.3613249	0.1396487	2.587385
5781	1	-5875.61	-5859.3	-16.30986	1.845555	0.5287519	1.851313	0.1219708	0.6507226	0.187439
5782	0	-5877.629	-5866.464	-11.16557	1.855501	-0.02450684	1.878175	0.04531597	0.02080912	2.177697
5783	1	-5873.113	-5860.542	-12.57088	1.845555	-0.08238023	1.847922	0.1806533	0.09827309	1.838279
5784	0	-5878.25	-5867.206	-11.0438	1.855501	0.02676842	1.857946	0.01520375	0.04197217	0.362234
5785	1	-5875.066	-5863.148	-11.91812	1.845555	0.06701024	1.858832	0.05843627	0.1254465	0.4658262
5786	0	-5881.229	-5869.434	-11.7945	1.855501	0.08737147	1.892865	0.03242659	0.1197981	0.2706771
5787	1	-5874.743	-5862.185	-12.5585	1.845555	0.1108143	1.849419	0.08290486	0.1937192	0.4279641
5788	0	-5880.073	-5865.219	-14.85418	1.855501	-0.2170245	1.873782	0.3942198	0.1771953	2.224775
5789	1	-5874.79	-5863.416	-11.37397	1.845555	0.0980448	1.851967	0.005625593	0.1036704	0.05426422
5790	0	-5874.712	-5863.722	-10.99071	1.855501	6.009853e-05	1.859956	0.02413293	0.02419302	0.9975159
5791	1	-5872.935	-5861.184	-11.75014	1.84139	-0.02800522	1.854614	0.09477575	0.06677052	1.419425
5792	0	-5878.026	-5864.762	-13.2636	1.855501	-0.289247	1.862607	0.3306193	0.04137232	7.991317
5793	1	-5875.061	-5861.591	-13.46997	1.84139	-0.1042503	1.84184	0.2528396	0.1485893	1.7016
5794	0	-5877.026	-5864.138	-12.88827	1.855501	0.04717561	1.86717	0.1332877	0.1804633	0.7385861
5795	1	-5873.389	-5861.346	-12.04283	1.843917	0.1859508	1.849354	0.01117833	0.1971291	0.05670562
5796	0	-5873.688	-5861.187	-12.50042	1.842908	-0.1934974	1.848816	0.2320812	0.03858375	6.014998
5797	1	-5880.287	-5868.599	-11.68719	1.843917	0.01520834	1.877733	0.06357767	0.07878601	0.8069665
5798	0	-5875.338	-5862.469	-12.86983	1.842908	0.1976184	1.847437	0.061629	0.2592474	0.2377227
5799	1	-5881.602	-5868.22	-13.38273	1.843917	0.2707334	1.867273	0.05716072	0.3278941	0.1743268
5800	0	-5873.896	-5861.588	-12.30776	1.842908	0.1696468	1.850399	0.03663596	0.2062828	0.1776007
5801	1	-5877.278	-5865.252	-12.02605	1.843917	-0.1043038	1.845893	0.1542199	0.04991609	3.089584
5802	0	-5873.294	-5861.761	-11.53287	1.842908	0.005529213	1.844363	0.06437607	0.06990529	0.9209042
5803	1	-5873.132	-5861.299	-11.83325	1.843917	-0.03271457	1.848427	0.1041073	0.07139274	1.458234
5804	0	-5872.699	-5861.471	-11.22838	1.842908	0.006892179	1.846092	0.04125826	0.04815043	0.8568615
5805	1	-5872.078	-5860.17	-11.9076	1.843917	0.1466051	1.849476	0.02056384	0.1671689	0.1230123
5806	0	-5874.31	-5861.832	-12.47777	1.842908	0.04266646	1.857012	0.1094498	0.1521162	0.7195141
5807	1	-5874.799	-5862.282	-12.51709	1.843917	-0.08932064	1.851575	0.1796581	0.0903375	1.988744
5808	0	-5877.23	-5861.976	-15.25367	1.842908	-0.4844917	1.843914	0.5625071	0.07801534	7.210211
5809	1	-5874.239	-5862.716	-11.52311	1.843917	-0.05391826	1.856302	0.09112053	0.03720227	2.449327
5810	0	-5876.525	-5860.76	-15.7649	1.842908	-0.5360164	1.850479	0.6202276	0.08421128	7.365138
5811	1	-5876.027	-5861.483	-14.54394	1.84769	0.1300476	1.858729	0.2033085	0.333356	0.6098838
5812	0	-5876.536	-5864.517	-12.01903	1.842908	-0.04799145	1.879671	0.118667	0.0706755	1.679039
5813	1	-5879.328	-5864.203	-15.12474	1.84769	0.4201676	1.853453	0.1005299	0.5206975	0.1930677
5814	0	-5875.104	-5863.478	-11.62612	1.843967	0.0963594	1.86416	0.02203182	0.1183912	0.1860933
5815	1	-5874.886	-5862.442	-12.444	1.84769	0.1963149	1.852642	0.03305617	0.229371	0.1441166
5816	0	-5877.05	-5863.05	-14.00005	1.843967	-0.2501832	1.866288	0.3581785	0.1079954	3.31661
5817	1	-5873.999	-5862.659	-11.34004	1.84769	0.01623593	1.871617	0.03932932	0.05556524	0.7078043
5818	0	-5875.157	-5862.253	-12.90353	1.843967	-0.01003782	1.845459	0.166717	0.1566792	1.064066
5819	1	-5873.025	-5860.304	-12.72127	1.84769	-0.1675296	1.850768	0.2335133	0.06598374	3.538953
5820	0	-5874.733	-5863.884	-10.84874	1.843967	-0.02488803	1.845175	0.02952387	0.004635843	6.368609
5821	1	-5872.877	-5861.581	-11.2958	1.849966	-0.06266396	1.863754	0.07747558	0.01481162	5.230731
5822	0	-5875.11	-5862.598	-12.51199	1.843967	0.1373238	1.850432	0.0663183	0.2036421	0.3256611
5823	1	-5877.325	-5864.457	-12.86827	1.855268	-0.2386528	1.870499	0.2768094	0.03815663	7.254557
5824	0	-5874.315	-5860.83	-13.48491	1.843967	-0.03075568	1.846025	0.2156883	0.1849326	1.166308
5825	1	-5876.969	-5865.197	-11.77218	1.855268	0.08725295	1.860504	0.03755987	0.1248128	0.3009296
5826	0	-5874.913	-5862.764	-12.1492	1.843967	-0.09698921	1.853199	0.1577826	0.06079337	2.595391
5827	1	-5873.604	-5861.938	-11.66608	1.855268	-0.05088073	1.855393	0.09995605	0.04907533	2.036788
5828	0	-5873.309	-5860.836	-12.47329	1.843967	0.1849646	1.84613	0.0412372	0.2262018	0.1823027
